0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0.2 0 0 
0 0 0 0 0 0.6 0 0 0 0 
0 0 0 0 0.8 1.6 0.6 0.2 0 0 
0 0 0 0 0 0.6 0.2 0 0 0 
0 0 0 0 0.2 0 0 0.2 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
