0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0.2 0 0 0 0 
0 0 0 0 0.2 0.6 0 0 0 0 
0 0 0 0 0.8 4.2 1.4 0 0 0 
0 0 0 0 0.4 1.2 0.2 0 0 0 
0 0 0 0 0 0 0 0.2 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
